grade,caster.id,stand.id,force,avg.width,temperature,entry.gauge,exit.gauge,roller.diameter
Grade01,N,F3,1862.699,54.731,1746.981,0.3249767,0.2256959,655.2275
Grade01,N,F4,1562.281,54.731,1699.163,0.2256959,0.164808,663.8282
Grade01,N,F5,1052.117,54.731,1651.911,0.164808,0.1345975,616.064
Grade01,N,F1,3057.384,54.75,1826.181,1.054061,0.5918807,799.5943
Grade01,N,F2,2696.659,54.75,1780.944,0.5918807,0.324651,771.2585
Grade01,N,F3,1857.021,54.75,1738.817,0.324651,0.226402,655.2275
Grade01,N,F4,1520.992,54.75,1691.601,0.226402,0.1663297,663.8282
Grade01,N,F5,1086.659,54.75,1644.238,0.1663297,0.1348206,616.064
Grade01,N,F1,3002.839,54.7343,1826.331,1.05719,0.5994872,799.5943
Grade01,N,F2,2712.533,54.7343,1780.637,0.5994872,0.3253464,771.2585
Grade01,N,F3,1846.138,54.7343,1738.437,0.3253464,0.2265106,655.2275
Grade01,N,F4,1550.234,54.7343,1691.083,0.2265106,0.1656565,663.8282
Grade01,N,F5,1077.844,54.7343,1644.232,0.1656565,0.1346481,616.064
Grade01,S,F1,2429.253,63.5256,1851.046,1.235934,0.8454363,798.3063
Grade01,S,F2,2549.412,63.5256,1800.345,0.8454363,0.5488391,757.1725
Grade01,S,F3,1739.091,63.5256,1755.271,0.5488391,0.4046617,665.8711
Grade01,S,F4,1318.486,63.5256,1708.115,0.4046617,0.3212879,680.2572
Grade01,S,F5,912.1822,63.5256,1661.39,0.3212879,0.2727287,616.476
Grade01,S,F1,3059.183,63.6287,1838.139,1.23773,0.7620277,798.3063
Grade01,S,F2,2794.47,63.6287,1791.484,0.7620277,0.4777381,757.1725
Grade01,S,F3,1927.26,63.6287,1748.429,0.4777381,0.3397799,665.8711
Grade01,S,F4,1565.573,63.6287,1702.245,0.3397799,0.2583022,680.2572
Grade01,S,F5,1120.813,63.6287,1656.73,0.2583022,0.2121828,616.476
Grade01,S,F1,3139.868,63.8517,1814.037,1.24617,0.7604151,798.3063
Grade01,S,F2,3040.594,63.8517,1769.404,0.7604151,0.4624516,757.1725
Grade01,S,F3,2169.564,63.8517,1729.989,0.4624516,0.3196392,665.8711
Grade01,S,F4,1721.12,63.8517,1686.797,0.3196392,0.2380472,680.2572
Grade01,S,F5,1256.852,63.8517,1643.021,0.2380472,0.192225,616.476
Grade01,S,F1,3332.62,63.6998,1830.95,1.23,0.719752,798.3063
Grade01,S,F2,3064.776,63.6998,1785.59,0.719752,0.4298384,757.1725
Grade01,S,F3,2128.265,63.6998,1744.726,0.4298384,0.2957963,665.8711
Grade01,S,F4,1738.111,63.6998,1700.153,0.2957963,0.2192406,680.2572
Grade01,S,F5,1230.204,63.6998,1655.387,0.2192406,0.1771901,616.476
Grade01,S,F1,3408.198,63.663,1832.02,1.224295,0.7113591,798.3063
Grade01,S,F2,2946.652,63.663,1786.213,0.7113591,0.4306412,757.1725
Grade01,S,F3,2135.765,63.663,1744.546,0.4306412,0.2971004,665.8711
Grade01,S,F4,1760.37,63.663,1700.342,0.2971004,0.2203206,680.2572
Grade01,S,F5,1239.945,63.663,1655.884,0.2203206,0.1774689,616.476
Grade01,S,F1,3473.962,63.5426,1826.75,1.219559,0.6876528,798.3063
Grade01,S,F2,3097.044,63.5426,1782.748,0.6876528,0.4042,757.1725
Grade01,S,F3,2241.696,63.5426,1743.193,0.4042,0.27546,665.8711
Grade01,S,F4,1780.023,63.5426,1700.069,0.27546,0.2017943,680.2572
Grade01,S,F5,1225.812,63.5426,1656.309,0.2017943,0.1621037,616.476
Grade01,S,F1,3280.475,63.5924,1827.95,1.163048,0.6510304,798.3063
Grade01,S,F2,3244.561,63.5924,1783.275,0.6510304,0.3705885,757.1725
Grade01,S,F3,2332.535,63.5924,1743.869,0.3705885,0.2489086,665.8711
Grade01,S,F4,1890.572,63.5924,1700.936,0.2489086,0.1797653,680.2572
Grade01,S,F5,1304.15,63.5924,1656.986,0.1797653,0.1420474,616.476
Grade01,S,F1,3602.149,63.5536,1821.666,1.108857,0.5672566,798.3063
Grade01,S,F2,3361.737,63.5536,1778.505,0.5672566,0.3163277,757.1725
Grade01,S,F3,2487.815,63.5536,1740.073,0.3163277,0.2097805,665.8711
Grade01,S,F4,1919.76,63.5536,1697.42,0.2097805,0.1512761,680.2572
Grade01,S,F5,1305.83,63.5536,1653.031,0.1512761,0.1193833,616.476
Grade01,S,F1,3671.95,63.5534,1820.775,1.109258,0.5546376,798.3063
Grade01,S,F2,3313.704,63.5534,1777.798,0.5546376,0.3087711,757.1725
Grade01,S,F3,2375.594,63.5534,1738.729,0.3087711,0.2074321,665.8711
Grade01,S,F4,1881.241,63.5534,1694.538,0.2074321,0.1506639,680.2572
Grade01,S,F5,1290.909,63.5534,1649.11,0.1506639,0.1194101,616.476
Grade01,S,F1,3637.931,63.5434,1819.835,1.110224,0.5538659,798.3063
Grade01,S,F2,3280.75,63.5434,1776.643,0.5538659,0.3081184,757.1725
Grade01,S,F3,2336.914,63.5434,1737.311,0.3081184,0.2075051,665.8711
Grade01,S,F4,1862.398,63.5434,1692.87,0.2075051,0.1509732,680.2572
Grade01,S,F5,1288.083,63.5434,1647.219,0.1509732,0.1194488,616.476
Grade01,S,F1,3637.424,63.5655,1824.458,1.108513,0.5498846,798.3063
Grade01,S,F2,3238.743,63.5655,1782.441,0.5498846,0.3063366,757.1725
Grade01,S,F3,2302.336,63.5655,1743.456,0.3063366,0.2069323,665.8711
Grade01,S,F4,1854.125,63.5655,1699.246,0.2069323,0.1510811,680.2572
Grade01,S,F5,1284.659,63.5655,1654.397,0.1510811,0.1195713,616.476
Grade01,S,F1,3637.318,62.7377,1824.624,1.100109,0.5344687,798.3063
Grade01,S,F2,3301.188,62.7377,1782.426,0.5344687,0.2895435,757.1725
Grade01,S,F3,2321.213,62.7377,1743.901,0.2895435,0.1944505,665.8711
Grade01,S,F4,1876.196,62.7377,1699.651,0.1944505,0.1416339,680.2572
Grade01,S,F5,1286.496,62.7377,1654.418,0.1416339,0.1115701,616.476
Grade01,S,F1,3694.573,62.277,1820.479,1.10185,0.5199253,798.3063
Grade01,S,F2,3410.14,62.277,1778.678,0.5199253,0.272359,757.1725
Grade01,S,F3,2325.512,62.277,1740.856,0.272359,0.1813508,665.8711
Grade01,S,F4,1886.418,62.277,1695.659,0.1813508,0.1297482,680.2572
Grade01,S,F5,1252.898,62.277,1650.586,0.1297482,0.1011734,616.476
Grade01,S,F1,3872.343,62.333,1824.908,1.098751,0.5125379,798.3063
Grade01,S,F2,3249.484,62.333,1781.907,0.5125379,0.2752144,757.1725
Grade01,S,F3,2304.61,62.333,1742.179,0.2752144,0.1834437,665.8711
Grade01,S,F4,1918.04,62.333,1696.915,0.1834437,0.130836,680.2572
Grade01,S,F5,1308.85,62.333,1651.916,0.130836,0.1013359,616.476
Grade01,S,F1,3686.688,62.2836,1824.848,1.101765,0.5233517,798.3063
Grade01,S,F2,3353.27,62.2836,1781.601,0.5233517,0.2694792,757.1725
Grade01,S,F3,2353.341,62.2836,1742.387,0.2694792,0.1782229,665.8711
Grade01,S,F4,1798.381,62.2836,1696.962,0.1782229,0.1285982,680.2572
Grade01,S,F5,1213.327,62.2836,1649.83,0.1285982,0.1010285,616.476
Grade01,S,F1,3664.83,62.3975,1825.843,1.101176,0.5242708,798.3063
Grade01,S,F2,3296.908,62.3975,1781.415,0.5242708,0.2725957,757.1725
Grade01,S,F3,2309.103,62.3975,1741.552,0.2725957,0.1818379,665.8711
Grade01,S,F4,1858.771,62.3975,1695.283,0.1818379,0.130643,680.2572
Grade01,S,F5,1323.156,62.3975,1648.208,0.130643,0.1011787,616.476
Grade01,S,F1,3721.049,61.9588,1817.997,1.102201,0.4938876,798.3063
Grade01,S,F2,3396.209,61.9588,1775.644,0.4938876,0.2459095,757.1725
Grade01,S,F3,2448.336,61.9588,1738.988,0.2459095,0.1602367,665.8711
Grade01,S,F4,1977.362,61.9588,1695.345,0.1602367,0.1130383,680.2572
Grade01,S,F5,1385.271,61.9588,1651.092,0.1130383,0.08605364,616.476
Grade01,S,F1,3622.186,62.1089,1821.81,1.103445,0.4915916,798.3063
Grade01,S,F2,3390.267,62.1089,1779.49,0.4915916,0.2442036,757.1725
Grade01,S,F3,2441.413,62.1089,1742.402,0.2442036,0.1602912,665.8711
Grade01,S,F4,2006.075,62.1089,1697.992,0.1602912,0.1131239,680.2572
Grade01,S,F5,1375.593,62.1089,1653.095,0.1131239,0.08613771,616.476
Grade01,S,F1,3767.576,62.0571,1821.636,1.106501,0.4729894,798.3063
Grade01,S,F2,3333.75,62.0571,1779.414,0.4729894,0.2375289,757.1725
Grade01,S,F3,2364.613,62.0571,1741.697,0.2375289,0.1575393,665.8711
Grade01,S,F4,1971.121,62.0571,1696.237,0.1575393,0.1120784,680.2572
Grade01,S,F5,1357.655,62.0571,1650.301,0.1120784,0.08605771,616.476
Grade01,S,F1,3766.598,62.1019,1823.335,1.108319,0.4792641,798.3063
Grade01,S,F2,3336.088,62.1019,1779.67,0.4792641,0.2412416,757.1725
Grade01,S,F3,2415.857,62.1019,1740.961,0.2412416,0.1599061,665.8711
Grade01,S,F4,2024.441,62.1019,1694.683,0.1599061,0.1130549,680.2572
Grade01,S,F5,1393.248,62.1019,1649.035,0.1130549,0.08614357,616.476
Grade01,S,F1,3777.042,62.0437,1822.373,1.104509,0.4619489,798.3063
Grade01,S,F2,3363.672,62.0437,1779.974,0.4619489,0.2266017,757.1725
Grade01,S,F3,2456.425,62.0437,1742.578,0.2266017,0.1485164,665.8711
Grade01,S,F4,2010.365,62.0437,1698.307,0.1485164,0.104775,680.2572
Grade01,S,F5,1309.818,62.0437,1653.032,0.104775,0.08096778,616.476
Grade01,S,F1,2855.467,61.9138,1840.361,1.208923,0.7624078,801.1063
Grade01,S,F2,2681.172,61.9138,1788.217,0.7624078,0.4777892,755.4302
Grade01,S,F3,1953.889,61.9138,1742.36,0.4777892,0.3361614,640.1703
Grade01,S,F4,1514.204,61.9138,1695.027,0.3361614,0.255709,680.1579
Grade01,S,F5,1066.736,61.9138,1646.666,0.255709,0.2121373,618.9214
Grade01,S,F1,3013.833,61.8509,1839.279,1.212697,0.747085,801.1063
Grade01,S,F2,2765.671,61.8509,1789.991,0.747085,0.4703951,755.4302
Grade01,S,F3,1869.348,61.8509,1745.808,0.4703951,0.3329504,640.1703
Grade01,S,F4,1552.639,61.8509,1699.007,0.3329504,0.2545239,680.1579
Grade01,S,F5,1094.199,61.8509,1651.832,0.2545239,0.2125319,618.9214
Grade01,S,F1,2903.719,61.8588,1835.853,1.211173,0.7546507,801.1063
Grade01,S,F2,2786.115,61.8588,1787.427,0.7546507,0.475484,755.4302
Grade01,S,F3,1828.382,61.8588,1744.118,0.475484,0.3346121,640.1703
Grade01,S,F4,1542.925,61.8588,1697.791,0.3346121,0.2561081,680.1579
Grade01,S,F5,1121.656,61.8588,1650.941,0.2561081,0.2131362,618.9214
Grade01,S,F1,3016.892,61.8417,1836.259,1.208214,0.7344394,801.1063
Grade01,S,F2,2860.173,61.8417,1788.163,0.7344394,0.4543707,755.4302
Grade01,S,F3,1959.353,61.8417,1745.04,0.4543707,0.3108031,640.1703
Grade01,S,F4,1629.13,61.8417,1699.224,0.3108031,0.2339975,680.1579
Grade01,S,F5,1206.39,61.8417,1652.285,0.2339975,0.1926845,618.9214
Grade01,S,F1,3192.574,61.6859,1838.712,1.20912,0.6960704,801.1063
Grade01,S,F2,2924.548,61.6859,1790.613,0.6960704,0.4198803,755.4302
Grade01,S,F3,2109.521,61.6859,1747.234,0.4198803,0.2788054,640.1703
Grade01,S,F4,1735.441,61.6859,1701.938,0.2788054,0.2055892,680.1579
Grade01,S,F5,1271.463,61.6859,1655.216,0.2055892,0.1675909,618.9214
Grade01,S,F1,3025.082,61.9023,1842.213,1.207904,0.6958563,801.1063
Grade01,S,F2,2988.349,61.9023,1792.519,0.6958563,0.4161903,755.4302
Grade01,S,F3,2111.913,61.9023,1748.082,0.4161903,0.2752611,640.1703
Grade01,S,F4,1730.844,61.9023,1701.215,0.2752611,0.2035471,680.1579
Grade01,S,F5,1244.253,61.9023,1652.689,0.2035471,0.1672175,618.9214
Grade01,S,F1,3312.44,62.1079,1822.949,1.223043,0.6754403,801.1063
Grade01,S,F2,3109.028,62.1079,1778.319,0.6754403,0.3987788,755.4302
Grade01,S,F3,2233.623,62.1079,1738.06,0.3987788,0.2579026,640.1703
Grade01,S,F4,1856.965,62.1079,1695.617,0.2579026,0.1876715,680.1579
Grade01,S,F5,1309.846,62.1079,1650.975,0.1876715,0.1522476,618.9214
Grade01,S,F1,3422.538,61.9424,1836.518,1.209958,0.6527799,801.1063
Grade01,S,F2,3065.793,61.9424,1790.394,0.6527799,0.3830218,755.4302
Grade01,S,F3,2132.738,61.9424,1747.797,0.3830218,0.2507887,640.1703
Grade01,S,F4,1733.066,61.9424,1702.968,0.2507887,0.184372,680.1579
Grade01,S,F5,1206.504,61.9424,1656.09,0.184372,0.1518444,618.9214
Grade01,S,F1,3403.257,61.8911,1837.031,1.211458,0.6568795,801.1063
Grade01,S,F2,3062.435,61.8911,1790.88,0.6568795,0.3853005,755.4302
Grade01,S,F3,2151.908,61.8911,1748.425,0.3853005,0.2514372,640.1703
Grade01,S,F4,1712.271,61.8911,1703.578,0.2514372,0.1851572,680.1579
Grade01,S,F5,1232.311,61.8911,1656.13,0.1851572,0.1519512,618.9214
Grade01,S,F1,3280.671,61.9239,1836.344,1.212213,0.662675,801.1063
Grade01,S,F2,3089.986,61.9239,1789.86,0.662675,0.3869373,755.4302
Grade01,S,F3,2123.424,61.9239,1747.515,0.3869373,0.2523643,640.1703
Grade01,S,F4,1725.567,61.9239,1702.585,0.2523643,0.1851377,680.1579
Grade01,S,F5,1219.936,61.9239,1655.312,0.1851377,0.1520353,618.9214
Grade01,S,F1,3252.692,62.0123,1836.551,1.15306,0.6177348,801.1063
Grade01,S,F2,3121.996,62.0123,1790.803,0.6177348,0.3557241,755.4302
Grade01,S,F3,2103.782,62.0123,1749.399,0.3557241,0.2333475,640.1703
Grade01,S,F4,1715.515,62.0123,1704.159,0.2333475,0.1716194,680.1579
Grade01,S,F5,1201.562,62.0123,1656.782,0.1716194,0.1416907,618.9214
Grade01,S,F1,3482.545,61.9994,1829.895,1.161233,0.5871106,801.1063
Grade01,S,F2,3200.187,61.9994,1784.961,0.5871106,0.3350777,755.4302
Grade01,S,F3,2312.473,61.9994,1744.2,0.3350777,0.2105839,640.1703
Grade01,S,F4,1907.494,61.9994,1700.925,0.2105839,0.1511592,680.1579
Grade01,S,F5,1361.117,61.9994,1654.698,0.1511592,0.121755,618.9214
Grade01,S,F1,3626.867,61.9329,1825.994,1.105721,0.5404541,801.1063
Grade01,S,F2,3325.992,61.9329,1781.985,0.5404541,0.300576,755.4302
Grade01,S,F3,2268.27,61.9329,1742.04,0.300576,0.1896855,640.1703
Grade01,S,F4,1883.897,61.9329,1698.244,0.1896855,0.1374899,680.1579
Grade01,S,F5,1271.284,61.9329,1652.015,0.1374899,0.1123642,618.9214
Grade01,S,F1,3897.969,61.8164,1822.478,1.102842,0.4984289,801.1063
Grade01,S,F2,3446.014,61.8164,1779.899,0.4984289,0.2682999,755.4302
Grade01,S,F3,2467.892,61.8164,1741.621,0.2682999,0.1607807,640.1703
Grade01,S,F4,1965.821,61.8164,1701.261,0.1607807,0.1130752,680.1579
Grade01,S,F5,1315.472,61.8164,1656.187,0.1130752,0.0909014,618.9214
Grade01,S,F1,3885.073,61.7884,1820.691,1.107514,0.4969444,801.1063
Grade01,S,F2,3410.358,61.7884,1779.614,0.4969444,0.2676637,755.4302
Grade01,S,F3,2451.716,61.7884,1742.489,0.2676637,0.1625787,640.1703
Grade01,S,F4,2006.548,61.7884,1702.299,0.1625787,0.114542,680.1579
Grade01,S,F5,1432.234,61.7884,1658.912,0.114542,0.09106676,618.9214
Grade01,S,F1,3875.308,61.8277,1824.489,1.106702,0.5015179,801.1063
Grade01,S,F2,3433.548,61.8277,1781.562,0.5015179,0.2672349,755.4302
Grade01,S,F3,2467.017,61.8277,1742.91,0.2672349,0.1629252,640.1703
Grade01,S,F4,2020.092,61.8277,1700.741,0.1629252,0.1148023,680.1579
Grade01,S,F5,1423.909,61.8277,1655.422,0.1148023,0.09121329,618.9214
Grade01,S,F1,3872.328,61.825,1822.177,1.11262,0.4941164,801.1063
Grade01,S,F2,3548.63,61.825,1778.435,0.4941164,0.2556599,755.4302
Grade01,S,F3,2484.159,61.825,1740.302,0.2556599,0.1550658,640.1703
Grade01,S,F4,2053.007,61.825,1697.894,0.1550658,0.1089276,680.1579
Grade01,S,F5,1429.969,61.825,1652.023,0.1089276,0.08623748,618.9214
Grade01,S,F1,3896.486,61.7617,1818.908,1.108471,0.4690206,801.1063
Grade01,S,F2,3533.017,61.7617,1777.15,0.4690206,0.2353977,755.4302
Grade01,S,F3,2374.437,61.7617,1739.933,0.2353977,0.1444056,640.1703
Grade01,S,F4,1998.403,61.7617,1697.474,0.1444056,0.1016003,680.1579
Grade01,S,F5,1358.748,61.7617,1652.28,0.1016003,0.08083256,618.9214
Grade01,S,F1,3730.151,61.6307,1825.576,1.106532,0.4805256,801.1063
Grade01,S,F2,3268.234,61.6307,1782.907,0.4805256,0.250191,755.4302
Grade01,S,F3,2352.274,61.6307,1743.473,0.250191,0.1556531,640.1703
Grade01,S,F4,1986.797,61.6307,1700.846,0.1556531,0.1092461,680.1579
Grade01,S,F5,1421.035,61.6307,1655.685,0.1092461,0.085925,618.9214
Grade01,S,F1,3763.984,61.7087,1820.465,1.111347,0.4796133,801.1063
Grade01,S,F2,3407.366,61.7087,1777.867,0.4796133,0.2380661,755.4302
Grade01,S,F3,2364.897,61.7087,1740.401,0.2380661,0.1477202,640.1703
Grade01,S,F4,1981.562,61.7087,1697.71,0.1477202,0.1030256,680.1579
Grade01,S,F5,1403.723,61.7087,1652.394,0.1030256,0.08094212,618.9214
Grade01,S,F1,3669.523,61.6543,1814.952,1.117713,0.4829038,801.1063
Grade01,S,F2,3418.271,61.6543,1772.426,0.4829038,0.2361737,755.4302
Grade01,S,F3,2360.492,61.6543,1735.697,0.2361737,0.1482144,640.1703
Grade01,S,F4,1975.362,61.6543,1694.098,0.1482144,0.1030864,680.1579
Grade01,S,F5,1399.05,61.6543,1649.438,0.1030864,0.08100455,618.9214
Grade01,S,F1,3619.084,61.671,1814.234,1.116827,0.4721387,801.1063
Grade01,S,F2,3418.321,61.671,1773.002,0.4721387,0.2308946,755.4302
Grade01,S,F3,2277.195,61.671,1737.448,0.2308946,0.1471899,640.1703
Grade01,S,F4,1927.687,61.671,1695.717,0.1471899,0.1026977,680.1579
Grade01,S,F5,1346.175,61.671,1651.654,0.1026977,0.08097987,618.9214
Grade01,S,F1,3206.341,61.5348,1834.653,1.211349,0.7181244,799.5943
Grade01,S,F2,2962.128,61.5348,1786.809,0.7181244,0.4318454,771.2585
Grade01,S,F3,2140.941,61.5348,1742.992,0.4318454,0.2983397,655.2275
Grade01,S,F4,1665.764,61.5348,1697.299,0.2983397,0.218196,663.8282
Grade01,S,F5,1170.206,61.5348,1650.68,0.218196,0.1770502,616.064
Grade01,S,F1,3078.903,61.643,1839.119,1.211127,0.7101699,799.5943
Grade01,S,F2,3131.768,61.643,1791.354,0.7101699,0.4151489,771.2585
Grade01,S,F3,2080.131,61.643,1748.312,0.4151489,0.2846114,655.2275
Grade01,S,F4,1664.932,61.643,1701.473,0.2846114,0.2072144,663.8282
Grade01,S,F5,1254.599,61.643,1654.375,0.2072144,0.1669597,616.064
Grade01,S,F1,3397.604,61.7442,1827.616,1.161376,0.641607,799.5943
Grade01,S,F2,3197.234,61.7442,1781.835,0.641607,0.369308,771.2585
Grade01,S,F3,2151.208,61.7442,1739.661,0.369308,0.2486559,655.2275
Grade01,S,F4,1797.518,61.7442,1693.307,0.2486559,0.1785239,663.8282
Grade01,S,F5,1394.71,61.7442,1647.245,0.1785239,0.1419772,616.064
Grade01,S,F1,3455.598,61.7505,1821.536,1.162185,0.6326189,799.5943
Grade01,S,F2,3177.62,61.7505,1776.524,0.6326189,0.3658171,771.2585
Grade01,S,F3,2134.608,61.7505,1734.701,0.3658171,0.2457742,655.2275
Grade01,S,F4,1793.922,61.7505,1688.38,0.2457742,0.1765071,663.8282
Grade01,S,F5,1314.25,61.7505,1642.509,0.1765071,0.1418609,616.064
Grade01,S,F1,3512.293,61.7474,1821.529,1.166341,0.6319843,799.5943
Grade01,S,F2,3138.245,61.7474,1777.495,0.6319843,0.3672129,771.2585
Grade01,S,F3,2172.318,61.7474,1736.249,0.3672129,0.2461307,655.2275
Grade01,S,F4,1794.399,61.7474,1691.381,0.2461307,0.1769051,663.8282
Grade01,S,F5,1299.859,61.7474,1646.555,0.1769051,0.1420681,616.064
Grade01,S,F1,3411.477,61.7784,1825.498,1.158831,0.6333283,799.5943
Grade01,S,F2,3132.146,61.7784,1780.806,0.6333283,0.3675899,771.2585
Grade01,S,F3,2256.004,61.7784,1739.705,0.3675899,0.2458173,655.2275
Grade01,S,F4,1830.003,61.7784,1695.08,0.2458173,0.1768539,663.8282
Grade01,S,F5,1233.755,61.7784,1650.129,0.1768539,0.1420987,616.064
Grade01,S,F1,3577.247,61.782,1825.36,1.160796,0.6110494,799.5943
Grade01,S,F2,3173.181,61.782,1781.782,0.6110494,0.3507786,771.2585
Grade01,S,F3,2317.261,61.782,1741.122,0.3507786,0.2328036,655.2275
Grade01,S,F4,1830.567,61.782,1697.393,0.2328036,0.1676597,663.8282
Grade01,S,F5,1238.911,61.782,1652.846,0.1676597,0.134758,616.064
Grade01,S,F1,3646.396,61.8429,1823.042,1.105726,0.5653606,799.5943
Grade01,S,F2,3333.426,61.8429,1777.113,0.5653606,0.3116148,771.2585
Grade01,S,F3,2425.201,61.8429,1736.01,0.3116148,0.2042018,655.2275
Grade01,S,F4,1904.332,61.8429,1690.965,0.2042018,0.1463511,663.8282
Grade01,S,F5,1322.567,61.8429,1644.375,0.1463511,0.1165541,616.064
Grade01,S,F1,3803.785,61.8308,1812.931,1.112826,0.5493947,799.5943
Grade01,S,F2,3330.668,61.8308,1770.854,0.5493947,0.2990623,771.2585
Grade01,S,F3,2330.083,61.8308,1732.687,0.2990623,0.1987566,655.2275
Grade01,S,F4,1937.809,61.8308,1689.428,0.1987566,0.141806,663.8282
Grade01,S,F5,1319.376,61.8308,1646.621,0.141806,0.1123552,616.064
Grade01,S,F1,3824.267,60.7974,1809.844,1.111958,0.5224186,799.5943
Grade01,S,F2,3455.37,60.7974,1768.262,0.5224186,0.2648803,771.2585
Grade01,S,F3,2553.397,60.7974,1731.463,0.2648803,0.1704363,655.2275
Grade01,S,F4,1984.325,60.7974,1690.33,0.1704363,0.1178159,663.8282
Grade01,S,F5,1349.912,60.7974,1648.433,0.1178159,0.09108637,616.064
Grade01,S,F1,3744.917,60.7351,1818.89,1.106383,0.5177017,799.5943
Grade01,S,F2,3366.019,60.7351,1775.644,0.5177017,0.2587901,771.2585
Grade01,S,F3,2392.077,60.7351,1737.547,0.2587901,0.16925,655.2275
Grade01,S,F4,1942.514,60.7351,1693.503,0.16925,0.1177836,663.8282
Grade01,S,F5,1317.693,60.7351,1649.598,0.1177836,0.09125638,616.064
Grade01,S,F1,3947.562,60.7754,1803.624,1.11311,0.4742332,799.5943
Grade01,S,F2,3546.282,60.7754,1759.356,0.4742332,0.2253674,771.2585
Grade01,S,F3,2519.689,60.7754,1722.57,0.2253674,0.1448044,655.2275
Grade01,S,F4,2026.551,60.7754,1678.452,0.1448044,0.09962229,663.8282
Grade01,S,F5,1392.992,60.7754,1634.316,0.09962229,0.07679978,616.064
Grade01,S,F1,3901.641,60.752,1805.43,1.117741,0.4699627,799.5943
Grade01,S,F2,3442.371,60.752,1763.474,0.4699627,0.222525,771.2585
Grade01,S,F3,2422.99,60.752,1728.007,0.222525,0.144765,655.2275
Grade01,S,F4,1992.573,60.752,1684.093,0.144765,0.09984018,663.8282
Grade01,S,F5,1383.833,60.752,1640.579,0.09984018,0.07681456,616.064
Grade01,S,F1,3748.512,59.9421,1804.269,1.065179,0.4666171,799.5943
Grade01,S,F2,3366.131,59.9421,1760.113,0.4666171,0.2252942,771.2585
Grade01,S,F3,2237.303,59.9421,1722.679,0.2252942,0.1490457,655.2275
Grade01,S,F4,1896.563,59.9421,1675.637,0.1490457,0.1042494,663.8282
Grade01,S,F5,1303.231,59.9421,1629.976,0.1042494,0.08082938,616.064
Grade01,S,F1,3672.639,60.024,1812.674,1.067126,0.4674523,799.5943
Grade01,S,F2,3306.26,60.024,1770.383,0.4674523,0.2252045,771.2585
Grade01,S,F3,2229.926,60.024,1734.648,0.2252045,0.1484848,655.2275
Grade01,S,F4,1830.662,60.024,1689.855,0.1484848,0.1044191,663.8282
Grade01,S,F5,1298.39,60.024,1644.856,0.1044191,0.0808307,616.064
Grade01,S,F1,3521.477,59.1862,1818.728,1.064526,0.4751322,799.5943
Grade01,S,F2,3196.293,59.1862,1778.129,0.4751322,0.229486,771.2585
Grade01,S,F3,2198.185,59.1862,1744.076,0.229486,0.1508634,655.2275
Grade01,S,F4,1785.573,59.1862,1701.647,0.1508634,0.1052602,663.8282
Grade01,S,F5,1267.193,59.1862,1659.016,0.1052602,0.0809219,616.064
Grade01,S,F1,3485.073,58.3982,1817.905,1.073537,0.4796928,799.5943
Grade01,S,F2,3171.971,58.3982,1776.803,0.4796928,0.2321127,771.2585
Grade01,S,F3,2231.722,58.3982,1741.961,0.2321127,0.1524097,655.2275
Grade01,S,F4,1837.831,58.3982,1699.575,0.1524097,0.1056386,663.8282
Grade01,S,F5,1308.415,58.3982,1657.468,0.1056386,0.08096336,616.064
Grade01,S,F1,3687.003,58.4342,1814.56,1.071417,0.4682753,799.5943
Grade01,S,F2,3155.413,58.4342,1773.27,0.4682753,0.2287821,771.2585
Grade01,S,F3,2235.561,58.4342,1737.925,0.2287821,0.1508103,655.2275
Grade01,S,F4,1838.174,58.4342,1695.347,0.1508103,0.1048048,663.8282
Grade01,S,F5,1279.3,58.4342,1653.153,0.1048048,0.08096498,616.064
Grade01,S,F1,3666.107,58.3881,1809.19,1.072244,0.4789506,799.5943
Grade01,S,F2,3213.396,58.3881,1767.732,0.4789506,0.2284694,771.2585
Grade01,S,F3,2260.995,58.3881,1733.056,0.2284694,0.1504674,655.2275
Grade01,S,F4,1864.138,58.3881,1690.925,0.1504674,0.1042701,663.8282
Grade01,S,F5,1259.648,58.3881,1648.616,0.1042701,0.08087544,616.064
Grade01,S,F1,3342.703,57.3953,1810.97,1.071704,0.4956558,799.5943
